interaction_id,student_id,internship_id,interaction_type,rating,timestamp
INTER_00696,STU_0035,INT_0147,apply,2,2024-05-06 21:37:22.121060530
INTER_00697,STU_0084,INT_0113,view,5,2024-05-07 02:00:18.009004502
INTER_00698,STU_0154,INT_0102,view,5,2024-05-07 06:23:13.896948474
INTER_00699,STU_0083,INT_0110,apply,5,2024-05-07 10:46:09.784892446
INTER_00700,STU_0201,INT_0028,view,5,2024-05-07 15:09:05.672836418
INTER_00701,STU_0063,INT_0073,view,5,2024-05-07 19:32:01.560780390
INTER_00702,STU_0275,INT_0175,click,3,2024-05-07 23:54:57.448724362
INTER_00703,STU_0437,INT_0061,view,3,2024-05-08 04:17:53.336668334
INTER_00704,STU_0265,INT_0064,click,3,2024-05-08 08:40:49.224612306
INTER_00705,STU_0142,INT_0053,view,3,2024-05-08 13:03:45.112556278
INTER_00706,STU_0222,INT_0041,view,5,2024-05-08 17:26:41.000500250
INTER_00707,STU_0264,INT_0002,click,4,2024-05-08 21:49:36.888444222
INTER_00708,STU_0425,INT_0120,view,1,2024-05-09 02:12:32.776388194
INTER_00709,STU_0477,INT_0062,save,1,2024-05-09 06:35:28.664332166
INTER_00710,STU_0035,INT_0011,apply,5,2024-05-09 10:58:24.552276138
INTER_00711,STU_0255,INT_0149,view,5,2024-05-09 15:21:20.440220110
INTER_00712,STU_0451,INT_0172,view,1,2024-05-09 19:44:16.328164082
INTER_00713,STU_0445,INT_0137,click,5,2024-05-10 00:07:12.216108054
INTER_00714,STU_0216,INT_0065,view,4,2024-05-10 04:30:08.104052026
INTER_00715,STU_0424,INT_0076,apply,4,2024-05-10 08:53:03.991995998
INTER_00716,STU_0015,INT_0105,view,2,2024-05-10 13:15:59.879939970
INTER_00717,STU_0406,INT_0021,click,4,2024-05-10 17:38:55.767883942
INTER_00718,STU_0157,INT_0179,view,4,2024-05-10 22:01:51.655827914
INTER_00719,STU_0028,INT_0004,view,4,2024-05-11 02:24:47.543771886
INTER_00720,STU_0342,INT_0194,view,4,2024-05-11 06:47:43.431715858
INTER_00721,STU_0361,INT_0001,view,4,2024-05-11 11:10:39.319659830
INTER_00722,STU_0214,INT_0153,view,1,2024-05-11 15:33:35.207603802
INTER_00723,STU_0262,INT_0027,view,3,2024-05-11 19:56:31.095547774
INTER_00724,STU_0449,INT_0185,view,4,2024-05-12 00:19:26.983491746
INTER_00725,STU_0424,INT_0142,click,3,2024-05-12 04:42:22.871435718
INTER_00726,STU_0312,INT_0177,click,1,2024-05-12 09:05:18.759379690
INTER_00727,STU_0302,INT_0113,view,1,2024-05-12 13:28:14.647323662
INTER_00728,STU_0380,INT_0097,view,5,2024-05-12 17:51:10.535267634
INTER_00729,STU_0433,INT_0192,click,3,2024-05-12 22:14:06.423211606
INTER_00730,STU_0382,INT_0009,save,3,2024-05-13 02:37:02.311155578
INTER_00731,STU_0017,INT_0088,click,5,2024-05-13 06:59:58.199099550
INTER_00732,STU_0183,INT_0041,view,4,2024-05-13 11:22:54.087043522
INTER_00733,STU_0494,INT_0147,click,5,2024-05-13 15:45:49.974987494
INTER_00734,STU_0045,INT_0001,view,5,2024-05-13 20:08:45.862931466
INTER_00735,STU_0072,INT_0200,click,3,2024-05-14 00:31:41.750875438
INTER_00736,STU_0445,INT_0161,save,5,2024-05-14 04:54:37.638819410
INTER_00737,STU_0250,INT_0197,view,4,2024-05-14 09:17:33.526763382
INTER_00738,STU_0343,INT_0158,view,1,2024-05-14 13:40:29.414707354
INTER_00739,STU_0175,INT_0084,click,2,2024-05-14 18:03:25.302651326
INTER_00740,STU_0478,INT_0161,click,3,2024-05-14 22:26:21.190595298
INTER_00741,STU_0147,INT_0156,click,5,2024-05-15 02:49:17.078539270
INTER_00742,STU_0332,INT_0122,view,5,2024-05-15 07:12:12.966483242
INTER_00743,STU_0258,INT_0191,click,4,2024-05-15 11:35:08.854427214
INTER_00744,STU_0307,INT_0075,click,4,2024-05-15 15:58:04.742371186
INTER_00745,STU_0051,INT_0118,view,2,2024-05-15 20:21:00.630315158
INTER_00746,STU_0259,INT_0084,click,5,2024-05-16 00:43:56.518259130
INTER_00747,STU_0093,INT_0166,save,5,2024-05-16 05:06:52.406203102
INTER_00748,STU_0258,INT_0081,click,4,2024-05-16 09:29:48.294147074
INTER_00749,STU_0235,INT_0065,view,3,2024-05-16 13:52:44.182091046
INTER_00750,STU_0357,INT_0062,click,3,2024-05-16 18:15:40.070035018
INTER_00751,STU_0279,INT_0152,click,5,2024-05-16 22:38:35.957978990
INTER_00752,STU_0438,INT_0107,click,4,2024-05-17 03:01:31.845922962
INTER_00753,STU_0375,INT_0073,view,5,2024-05-17 07:24:27.733866934
INTER_00754,STU_0188,INT_0108,save,5,2024-05-17 11:47:23.621810906
INTER_00755,STU_0156,INT_0172,apply,4,2024-05-17 16:10:19.509754878
INTER_00756,STU_0360,INT_0075,click,3,2024-05-17 20:33:15.397698850
INTER_00757,STU_0313,INT_0118,save,4,2024-05-18 00:56:11.285642822
INTER_00758,STU_0167,INT_0034,view,4,2024-05-18 05:19:07.173586794
INTER_00759,STU_0196,INT_0165,save,3,2024-05-18 09:42:03.061530766
INTER_00760,STU_0148,INT_0019,view,4,2024-05-18 14:04:58.949474738
INTER_00761,STU_0476,INT_0163,view,1,2024-05-18 18:27:54.837418710
INTER_00762,STU_0126,INT_0139,view,4,2024-05-18 22:50:50.725362682
INTER_00763,STU_0325,INT_0136,view,3,2024-05-19 03:13:46.613306654
INTER_00764,STU_0204,INT_0065,view,2,2024-05-19 07:36:42.501250626
INTER_00765,STU_0434,INT_0069,view,5,2024-05-19 11:59:38.389194598
INTER_00766,STU_0067,INT_0075,view,1,2024-05-19 16:22:34.277138570
INTER_00767,STU_0430,INT_0107,view,2,2024-05-19 20:45:30.165082542
INTER_00768,STU_0306,INT_0006,save,4,2024-05-20 01:08:26.053026514
INTER_00769,STU_0030,INT_0170,apply,2,2024-05-20 05:31:21.940970486
INTER_00770,STU_0170,INT_0124,view,5,2024-05-20 09:54:17.828914458
INTER_00771,STU_0196,INT_0018,save,5,2024-05-20 14:17:13.716858430
INTER_00772,STU_0077,INT_0059,apply,3,2024-05-20 18:40:09.604802402
INTER_00773,STU_0109,INT_0022,click,2,2024-05-20 23:03:05.492746374
INTER_00774,STU_0305,INT_0141,click,5,2024-05-21 03:26:01.380690346
INTER_00775,STU_0379,INT_0087,click,3,2024-05-21 07:48:57.268634318
INTER_00776,STU_0416,INT_0109,view,1,2024-05-21 12:11:53.156578290
INTER_00777,STU_0430,INT_0127,view,5,2024-05-21 16:34:49.044522262
INTER_00778,STU_0359,INT_0068,view,4,2024-05-21 20:57:44.932466234
INTER_00779,STU_0280,INT_0125,click,4,2024-05-22 01:20:40.820410206
INTER_00780,STU_0139,INT_0179,save,5,2024-05-22 05:43:36.708354178
INTER_00781,STU_0338,INT_0104,view,5,2024-05-22 10:06:32.596298150
INTER_00782,STU_0275,INT_0165,save,2,2024-05-22 14:29:28.484242122
INTER_00783,STU_0005,INT_0145,save,5,2024-05-22 18:52:24.372186094
INTER_00784,STU_0064,INT_0091,apply,5,2024-05-22 23:15:20.260130066
INTER_00785,STU_0173,INT_0047,save,2,2024-05-23 03:38:16.148074038
INTER_00786,STU_0395,INT_0005,save,3,2024-05-23 08:01:12.036018010
INTER_00787,STU_0046,INT_0012,apply,5,2024-05-23 12:24:07.923961982
INTER_00788,STU_0154,INT_0048,view,5,2024-05-23 16:47:03.811905954
INTER_00789,STU_0070,INT_0183,view,3,2024-05-23 21:09:59.699849926
INTER_00790,STU_0417,INT_0190,save,3,2024-05-24 01:32:55.587793898
INTER_00791,STU_0203,INT_0192,click,4,2024-05-24 05:55:51.475737870
INTER_00792,STU_0179,INT_0181,apply,4,2024-05-24 10:18:47.363681842
INTER_00793,STU_0435,INT_0175,save,4,2024-05-24 14:41:43.251625814
INTER_00794,STU_0365,INT_0163,view,2,2024-05-24 19:04:39.139569786
INTER_00795,STU_0116,INT_0173,click,5,2024-05-24 23:27:35.027513758
INTER_00796,STU_0352,INT_0072,view,5,2024-05-25 03:50:30.915457730
INTER_00797,STU_0443,INT_0069,click,4,2024-05-25 08:13:26.803401702
INTER_00798,STU_0287,INT_0114,click,4,2024-05-25 12:36:22.691345674
INTER_00799,STU_0171,INT_0067,click,2,2024-05-25 16:59:18.579289646
INTER_00800,STU_0126,INT_0021,view,5,2024-05-25 21:22:14.467233618
INTER_00801,STU_0152,INT_0035,view,5,2024-05-26 01:45:10.355177590
INTER_00802,STU_0303,INT_0163,apply,4,2024-05-26 06:08:06.243121562
INTER_00803,STU_0113,INT_0071,view,1,2024-05-26 10:31:02.131065534
INTER_00804,STU_0292,INT_0025,click,1,2024-05-26 14:53:58.019009506
INTER_00805,STU_0141,INT_0136,save,4,2024-05-26 19:16:53.906953478
INTER_00806,STU_0127,INT_0001,save,4,2024-05-26 23:39:49.794897448
INTER_00807,STU_0104,INT_0023,click,1,2024-05-27 04:02:45.682841420
INTER_00808,STU_0384,INT_0004,click,1,2024-05-27 08:25:41.570785392
INTER_00809,STU_0355,INT_0072,view,5,2024-05-27 12:48:37.458729364
INTER_00810,STU_0173,INT_0034,view,2,2024-05-27 17:11:33.346673336
INTER_00811,STU_0358,INT_0016,click,2,2024-05-27 21:34:29.234617308
INTER_00812,STU_0162,INT_0124,save,1,2024-05-28 01:57:25.122561280
INTER_00813,STU_0450,INT_0013,click,3,2024-05-28 06:20:21.010505252
INTER_00814,STU_0290,INT_0039,click,3,2024-05-28 10:43:16.898449224
INTER_00815,STU_0120,INT_0126,view,1,2024-05-28 15:06:12.786393196
INTER_00816,STU_0231,INT_0053,save,4,2024-05-28 19:29:08.674337168
INTER_00817,STU_0158,INT_0181,view,3,2024-05-28 23:52:04.562281140
INTER_00818,STU_0275,INT_0057,save,2,2024-05-29 04:15:00.450225112
INTER_00819,STU_0183,INT_0023,save,4,2024-05-29 08:37:56.338169084
INTER_00820,STU_0484,INT_0200,click,4,2024-05-29 13:00:52.226113056
INTER_00821,STU_0370,INT_0014,click,3,2024-05-29 17:23:48.114057028
INTER_00822,STU_0053,INT_0152,view,4,2024-05-29 21:46:44.002001000
INTER_00823,STU_0260,INT_0059,save,3,2024-05-30 02:09:39.889944972
INTER_00824,STU_0119,INT_0159,view,2,2024-05-30 06:32:35.777888944
INTER_00825,STU_0354,INT_0127,view,5,2024-05-30 10:55:31.665832916
INTER_00826,STU_0079,INT_0185,view,4,2024-05-30 15:18:27.553776888
INTER_00827,STU_0154,INT_0018,view,5,2024-05-30 19:41:23.441720860
INTER_00828,STU_0343,INT_0088,save,1,2024-05-31 00:04:19.329664832
INTER_00829,STU_0325,INT_0172,save,3,2024-05-31 04:27:15.217608804
INTER_00830,STU_0139,INT_0121,view,3,2024-05-31 08:50:11.105552776
INTER_00831,STU_0411,INT_0162,view,5,2024-05-31 13:13:06.993496748
INTER_00832,STU_0399,INT_0051,click,5,2024-05-31 17:36:02.881440720
INTER_00833,STU_0112,INT_0056,apply,1,2024-05-31 21:58:58.769384692
INTER_00834,STU_0186,INT_0157,view,4,2024-06-01 02:21:54.657328664
INTER_00835,STU_0120,INT_0183,view,2,2024-06-01 06:44:50.545272636
INTER_00836,STU_0405,INT_0013,view,3,2024-06-01 11:07:46.433216608
INTER_00837,STU_0011,INT_0017,click,5,2024-06-01 15:30:42.321160580
INTER_00838,STU_0201,INT_0021,click,4,2024-06-01 19:53:38.209104552
INTER_00839,STU_0293,INT_0042,view,4,2024-06-02 00:16:34.097048524
INTER_00840,STU_0359,INT_0028,save,4,2024-06-02 04:39:29.984992496
INTER_00841,STU_0496,INT_0146,click,5,2024-06-02 09:02:25.872936468
INTER_00842,STU_0361,INT_0124,save,2,2024-06-02 13:25:21.760880440
INTER_00843,STU_0229,INT_0141,click,5,2024-06-02 17:48:17.648824412
INTER_00844,STU_0137,INT_0073,save,5,2024-06-02 22:11:13.536768384
INTER_00845,STU_0470,INT_0100,click,4,2024-06-03 02:34:09.424712356
INTER_00846,STU_0162,INT_0137,view,4,2024-06-03 06:57:05.312656328
INTER_00847,STU_0274,INT_0003,view,4,2024-06-03 11:20:01.200600300
INTER_00848,STU_0149,INT_0028,save,2,2024-06-03 15:42:57.088544272
INTER_00849,STU_0356,INT_0021,view,3,2024-06-03 20:05:52.976488244
INTER_00850,STU_0313,INT_0049,view,4,2024-06-04 00:28:48.864432216
INTER_00851,STU_0044,INT_0047,save,1,2024-06-04 04:51:44.752376188
INTER_00852,STU_0165,INT_0102,view,1,2024-06-04 09:14:40.640320160
INTER_00853,STU_0356,INT_0142,click,4,2024-06-04 13:37:36.528264132
INTER_00854,STU_0111,INT_0102,click,4,2024-06-04 18:00:32.416208104
INTER_00855,STU_0024,INT_0029,click,5,2024-06-04 22:23:28.304152076
INTER_00856,STU_0188,INT_0090,click,3,2024-06-05 02:46:24.192096048
INTER_00857,STU_0156,INT_0016,save,4,2024-06-05 07:09:20.080040020
INTER_00858,STU_0186,INT_0027,click,1,2024-06-05 11:32:15.967983992
INTER_00859,STU_0175,INT_0162,view,4,2024-06-05 15:55:11.855927964
INTER_00860,STU_0224,INT_0153,save,4,2024-06-05 20:18:07.743871936
INTER_00861,STU_0244,INT_0057,view,1,2024-06-06 00:41:03.631815908
INTER_00862,STU_0043,INT_0117,click,5,2024-06-06 05:03:59.519759880
INTER_00863,STU_0111,INT_0051,view,5,2024-06-06 09:26:55.407703852
INTER_00864,STU_0225,INT_0200,view,2,2024-06-06 13:49:51.295647824
INTER_00865,STU_0104,INT_0195,save,5,2024-06-06 18:12:47.183591796
INTER_00866,STU_0226,INT_0156,click,1,2024-06-06 22:35:43.071535768
INTER_00867,STU_0428,INT_0004,apply,5,2024-06-07 02:58:38.959479740
INTER_00868,STU_0133,INT_0056,apply,4,2024-06-07 07:21:34.847423712
INTER_00869,STU_0143,INT_0032,view,3,2024-06-07 11:44:30.735367684
INTER_00870,STU_0059,INT_0090,view,2,2024-06-07 16:07:26.623311656
INTER_00871,STU_0026,INT_0025,save,4,2024-06-07 20:30:22.511255628
INTER_00872,STU_0267,INT_0181,click,5,2024-06-08 00:53:18.399199600
INTER_00873,STU_0351,INT_0156,click,5,2024-06-08 05:16:14.287143572
INTER_00874,STU_0175,INT_0052,view,5,2024-06-08 09:39:10.175087544
INTER_00875,STU_0057,INT_0047,view,4,2024-06-08 14:02:06.063031516
INTER_00876,STU_0282,INT_0114,view,4,2024-06-08 18:25:01.950975488
INTER_00877,STU_0459,INT_0054,click,3,2024-06-08 22:47:57.838919460
INTER_00878,STU_0226,INT_0015,view,5,2024-06-09 03:10:53.726863432
INTER_00879,STU_0046,INT_0197,click,5,2024-06-09 07:33:49.614807404
INTER_00880,STU_0446,INT_0078,click,4,2024-06-09 11:56:45.502751376
INTER_00881,STU_0222,INT_0003,view,4,2024-06-09 16:19:41.390695348
INTER_00882,STU_0428,INT_0108,save,5,2024-06-09 20:42:37.278639320
INTER_00883,STU_0333,INT_0050,save,3,2024-06-10 01:05:33.166583292
INTER_00884,STU_0070,INT_0169,view,5,2024-06-10 05:28:29.054527264
INTER_00885,STU_0048,INT_0184,save,5,2024-06-10 09:51:24.942471236
INTER_00886,STU_0332,INT_0139,click,5,2024-06-10 14:14:20.830415208
INTER_00887,STU_0471,INT_0055,view,1,2024-06-10 18:37:16.718359180
INTER_00888,STU_0390,INT_0004,save,5,2024-06-10 23:00:12.606303152
INTER_00889,STU_0125,INT_0098,click,3,2024-06-11 03:23:08.494247124
INTER_00890,STU_0336,INT_0194,apply,3,2024-06-11 07:46:04.382191096
INTER_00891,STU_0362,INT_0008,save,3,2024-06-11 12:09:00.270135068
INTER_00892,STU_0094,INT_0065,click,5,2024-06-11 16:31:56.158079040
INTER_00893,STU_0084,INT_0088,save,5,2024-06-11 20:54:52.046023012
INTER_00894,STU_0044,INT_0137,save,5,2024-06-12 01:17:47.933966984
INTER_00895,STU_0476,INT_0156,view,4,2024-06-12 05:40:43.821910956
INTER_00896,STU_0216,INT_0170,view,5,2024-06-12 10:03:39.709854928
INTER_00897,STU_0456,INT_0176,view,4,2024-06-12 14:26:35.597798900
INTER_00898,STU_0377,INT_0093,click,4,2024-06-12 18:49:31.485742872
INTER_00899,STU_0010,INT_0009,view,5,2024-06-12 23:12:27.373686844
INTER_00900,STU_0034,INT_0129,view,5,2024-06-13 03:35:23.261630816
INTER_00901,STU_0241,INT_0067,view,5,2024-06-13 07:58:19.149574788
INTER_00902,STU_0163,INT_0099,apply,4,2024-06-13 12:21:15.037518760
INTER_00903,STU_0206,INT_0017,save,3,2024-06-13 16:44:10.925462732
INTER_00904,STU_0468,INT_0181,view,4,2024-06-13 21:07:06.813406704
INTER_00905,STU_0114,INT_0001,view,5,2024-06-14 01:30:02.701350676
INTER_00906,STU_0116,INT_0087,click,3,2024-06-14 05:52:58.589294648
INTER_00907,STU_0105,INT_0133,view,2,2024-06-14 10:15:54.477238620
INTER_00908,STU_0354,INT_0169,apply,4,2024-06-14 14:38:50.365182592
INTER_00909,STU_0139,INT_0056,click,4,2024-06-14 19:01:46.253126564
INTER_00910,STU_0282,INT_0115,view,3,2024-06-14 23:24:42.141070536
INTER_00911,STU_0303,INT_0071,save,4,2024-06-15 03:47:38.029014508
INTER_00912,STU_0462,INT_0132,save,5,2024-06-15 08:10:33.916958480
INTER_00913,STU_0242,INT_0116,view,3,2024-06-15 12:33:29.804902452
INTER_00914,STU_0368,INT_0147,click,1,2024-06-15 16:56:25.692846424
INTER_00915,STU_0494,INT_0068,view,5,2024-06-15 21:19:21.580790396
INTER_00916,STU_0385,INT_0195,view,5,2024-06-16 01:42:17.468734368
INTER_00917,STU_0447,INT_0189,save,5,2024-06-16 06:05:13.356678340
INTER_00918,STU_0024,INT_0004,view,5,2024-06-16 10:28:09.244622312
INTER_00919,STU_0471,INT_0181,view,4,2024-06-16 14:51:05.132566284
INTER_00920,STU_0069,INT_0095,view,5,2024-06-16 19:14:01.020510256
INTER_00921,STU_0313,INT_0188,click,1,2024-06-16 23:36:56.908454228
INTER_00922,STU_0138,INT_0168,view,3,2024-06-17 03:59:52.796398200
INTER_00923,STU_0317,INT_0003,save,1,2024-06-17 08:22:48.684342172
INTER_00924,STU_0452,INT_0076,view,4,2024-06-17 12:45:44.572286144
INTER_00925,STU_0239,INT_0169,save,4,2024-06-17 17:08:40.460230116
INTER_00926,STU_0306,INT_0030,view,5,2024-06-17 21:31:36.348174088
INTER_00927,STU_0411,INT_0179,view,3,2024-06-18 01:54:32.236118060
INTER_00928,STU_0379,INT_0047,save,5,2024-06-18 06:17:28.124062032
INTER_00929,STU_0022,INT_0054,click,4,2024-06-18 10:40:24.012006004
INTER_00930,STU_0059,INT_0031,save,1,2024-06-18 15:03:19.899949976
INTER_00931,STU_0162,INT_0009,view,4,2024-06-18 19:26:15.787893948
INTER_00932,STU_0214,INT_0017,click,3,2024-06-18 23:49:11.675837920
INTER_00933,STU_0153,INT_0123,save,2,2024-06-19 04:12:07.563781892
INTER_00934,STU_0321,INT_0191,click,3,2024-06-19 08:35:03.451725864
INTER_00935,STU_0489,INT_0127,save,4,2024-06-19 12:57:59.339669836
INTER_00936,STU_0096,INT_0167,click,5,2024-06-19 17:20:55.227613808
INTER_00937,STU_0407,INT_0122,save,5,2024-06-19 21:43:51.115557780
INTER_00938,STU_0081,INT_0162,save,2,2024-06-20 02:06:47.003501752
INTER_00939,STU_0141,INT_0070,view,5,2024-06-20 06:29:42.891445724
INTER_00940,STU_0003,INT_0081,save,5,2024-06-20 10:52:38.779389696
INTER_00941,STU_0175,INT_0109,apply,4,2024-06-20 15:15:34.667333668
INTER_00942,STU_0451,INT_0015,click,3,2024-06-20 19:38:30.555277640
INTER_00943,STU_0452,INT_0146,view,5,2024-06-21 00:01:26.443221612
INTER_00944,STU_0419,INT_0078,save,5,2024-06-21 04:24:22.331165584
INTER_00945,STU_0189,INT_0132,click,4,2024-06-21 08:47:18.219109556
INTER_00946,STU_0390,INT_0121,click,4,2024-06-21 13:10:14.107053528
INTER_00947,STU_0193,INT_0197,save,5,2024-06-21 17:33:09.994997500
INTER_00948,STU_0013,INT_0064,save,5,2024-06-21 21:56:05.882941472
INTER_00949,STU_0080,INT_0123,save,5,2024-06-22 02:19:01.770885444
INTER_00950,STU_0095,INT_0196,click,3,2024-06-22 06:41:57.658829416
INTER_00951,STU_0022,INT_0115,click,1,2024-06-22 11:04:53.546773388
INTER_00952,STU_0206,INT_0184,apply,5,2024-06-22 15:27:49.434717358
INTER_00953,STU_0083,INT_0179,view,4,2024-06-22 19:50:45.322661330
INTER_00954,STU_0124,INT_0113,view,3,2024-06-23 00:13:41.210605302
INTER_00955,STU_0389,INT_0027,click,5,2024-06-23 04:36:37.098549274
INTER_00956,STU_0005,INT_0057,save,4,2024-06-23 08:59:32.986493246
INTER_00957,STU_0376,INT_0059,view,1,2024-06-23 13:22:28.874437218
INTER_00958,STU_0489,INT_0019,click,1,2024-06-23 17:45:24.762381190
INTER_00959,STU_0478,INT_0047,view,5,2024-06-23 22:08:20.650325162
INTER_00960,STU_0084,INT_0182,save,2,2024-06-24 02:31:16.538269134
INTER_00961,STU_0215,INT_0147,save,4,2024-06-24 06:54:12.426213106
INTER_00962,STU_0404,INT_0029,view,5,2024-06-24 11:17:08.314157078
INTER_00963,STU_0361,INT_0057,view,4,2024-06-24 15:40:04.202101050
INTER_00964,STU_0202,INT_0017,view,4,2024-06-24 20:03:00.090045022
INTER_00965,STU_0412,INT_0062,click,2,2024-06-25 00:25:55.977988994
INTER_00966,STU_0468,INT_0169,view,4,2024-06-25 04:48:51.865932966
INTER_00967,STU_0071,INT_0131,view,4,2024-06-25 09:11:47.753876938
INTER_00968,STU_0208,INT_0002,view,4,2024-06-25 13:34:43.641820910
INTER_00969,STU_0022,INT_0154,click,1,2024-06-25 17:57:39.529764882
INTER_00970,STU_0157,INT_0020,view,1,2024-06-25 22:20:35.417708854
INTER_00971,STU_0108,INT_0147,click,4,2024-06-26 02:43:31.305652826
INTER_00972,STU_0414,INT_0053,view,5,2024-06-26 07:06:27.193596798
INTER_00973,STU_0207,INT_0027,click,5,2024-06-26 11:29:23.081540770
INTER_00974,STU_0048,INT_0070,view,3,2024-06-26 15:52:18.969484742
INTER_00975,STU_0258,INT_0157,view,2,2024-06-26 20:15:14.857428714
INTER_00976,STU_0473,INT_0010,click,3,2024-06-27 00:38:10.745372686
INTER_00977,STU_0435,INT_0048,view,5,2024-06-27 05:01:06.633316658
INTER_00978,STU_0356,INT_0098,view,1,2024-06-27 09:24:02.521260630
INTER_00979,STU_0449,INT_0113,view,5,2024-06-27 13:46:58.409204602
INTER_00980,STU_0137,INT_0164,apply,3,2024-06-27 18:09:54.297148574
INTER_00981,STU_0073,INT_0046,view,4,2024-06-27 22:32:50.185092546
INTER_00982,STU_0176,INT_0166,view,1,2024-06-28 02:55:46.073036518
INTER_00983,STU_0054,INT_0178,view,5,2024-06-28 07:18:41.960980490
INTER_00984,STU_0127,INT_0153,click,3,2024-06-28 11:41:37.848924462
INTER_00985,STU_0093,INT_0123,save,1,2024-06-28 16:04:33.736868434
INTER_00986,STU_0248,INT_0092,click,4,2024-06-28 20:27:29.624812406
INTER_00987,STU_0170,INT_0178,save,1,2024-06-29 00:50:25.512756378
INTER_00988,STU_0369,INT_0151,view,5,2024-06-29 05:13:21.400700350
INTER_00989,STU_0063,INT_0110,view,3,2024-06-29 09:36:17.288644322
INTER_00990,STU_0296,INT_0061,click,3,2024-06-29 13:59:13.176588294
INTER_00991,STU_0161,INT_0075,click,3,2024-06-29 18:22:09.064532266
INTER_00992,STU_0138,INT_0082,save,5,2024-06-29 22:45:04.952476238
INTER_00993,STU_0443,INT_0063,click,3,2024-06-30 03:08:00.840420210
INTER_00994,STU_0458,INT_0102,save,5,2024-06-30 07:30:56.728364182
INTER_00995,STU_0238,INT_0008,view,3,2024-06-30 11:53:52.616308154
INTER_00996,STU_0073,INT_0134,save,3,2024-06-30 16:16:48.504252126
INTER_00997,STU_0444,INT_0028,apply,5,2024-06-30 20:39:44.392196098
INTER_00998,STU_0338,INT_0056,save,4,2024-07-01 01:02:40.280140070
INTER_00999,STU_0058,INT_0107,click,5,2024-07-01 05:25:36.168084042
INTER_01000,STU_0168,INT_0164,click,2,2024-07-01 09:48:32.056028014
INTER_01001,STU_0335,INT_0092,click,4,2024-07-01 14:11:27.943971986
INTER_01002,STU_0139,INT_0186,view,3,2024-07-01 18:34:23.831915958
INTER_01003,STU_0256,INT_0135,view,4,2024-07-01 22:57:19.719859930
INTER_01004,STU_0324,INT_0129,save,4,2024-07-02 03:20:15.607803902
INTER_01005,STU_0242,INT_0121,view,2,2024-07-02 07:43:11.495747874
INTER_01006,STU_0496,INT_0157,view,2,2024-07-02 12:06:07.383691846
INTER_01007,STU_0021,INT_0199,save,5,2024-07-02 16:29:03.271635818
INTER_01008,STU_0083,INT_0035,save,1,2024-07-02 20:51:59.159579790
INTER_01009,STU_0140,INT_0188,click,4,2024-07-03 01:14:55.047523762
INTER_01010,STU_0153,INT_0021,save,1,2024-07-03 05:37:50.935467734
INTER_01011,STU_0344,INT_0153,save,3,2024-07-03 10:00:46.823411706
INTER_01012,STU_0055,INT_0096,save,4,2024-07-03 14:23:42.711355678
INTER_01013,STU_0177,INT_0106,view,3,2024-07-03 18:46:38.599299650
INTER_01014,STU_0369,INT_0061,view,4,2024-07-03 23:09:34.487243622
INTER_01015,STU_0035,INT_0039,view,5,2024-07-04 03:32:30.375187594
INTER_01016,STU_0426,INT_0087,save,5,2024-07-04 07:55:26.263131566
INTER_01017,STU_0451,INT_0158,click,4,2024-07-04 12:18:22.151075538
INTER_01018,STU_0285,INT_0165,click,5,2024-07-04 16:41:18.039019510
INTER_01019,STU_0372,INT_0112,view,2,2024-07-04 21:04:13.926963482
INTER_01020,STU_0104,INT_0085,save,5,2024-07-05 01:27:09.814907454
INTER_01021,STU_0018,INT_0094,view,1,2024-07-05 05:50:05.702851426
INTER_01022,STU_0209,INT_0126,view,5,2024-07-05 10:13:01.590795398
INTER_01023,STU_0462,INT_0122,view,2,2024-07-05 14:35:57.478739370
INTER_01024,STU_0420,INT_0162,click,4,2024-07-05 18:58:53.366683342
INTER_01025,STU_0206,INT_0167,view,3,2024-07-05 23:21:49.254627314
INTER_01026,STU_0147,INT_0118,view,5,2024-07-06 03:44:45.142571286
INTER_01027,STU_0072,INT_0107,click,4,2024-07-06 08:07:41.030515258
INTER_01028,STU_0446,INT_0019,click,4,2024-07-06 12:30:36.918459230
INTER_01029,STU_0490,INT_0193,view,3,2024-07-06 16:53:32.806403202
INTER_01030,STU_0141,INT_0129,click,4,2024-07-06 21:16:28.694347174
INTER_01031,STU_0205,INT_0048,click,2,2024-07-07 01:39:24.582291146
INTER_01032,STU_0413,INT_0039,view,4,2024-07-07 06:02:20.470235118
INTER_01033,STU_0071,INT_0013,view,5,2024-07-07 10:25:16.358179090
INTER_01034,STU_0007,INT_0058,click,4,2024-07-07 14:48:12.246123062
INTER_01035,STU_0241,INT_0062,save,1,2024-07-07 19:11:08.134067034
INTER_01036,STU_0253,INT_0131,click,4,2024-07-07 23:34:04.022011006
INTER_01037,STU_0416,INT_0026,view,1,2024-07-08 03:56:59.909954978
INTER_01038,STU_0156,INT_0073,click,5,2024-07-08 08:19:55.797898950
INTER_01039,STU_0086,INT_0080,view,2,2024-07-08 12:42:51.685842922
INTER_01040,STU_0118,INT_0199,click,2,2024-07-08 17:05:47.573786894
INTER_01041,STU_0450,INT_0169,save,4,2024-07-08 21:28:43.461730866
INTER_01042,STU_0181,INT_0174,view,5,2024-07-09 01:51:39.349674838
INTER_01043,STU_0435,INT_0128,view,1,2024-07-09 06:14:35.237618810
