student_id,internship_id,rank,cf_score,title,company,domain,location,stipend
STU_0252,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0252,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0252,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0252,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0252,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0253,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0253,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0253,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0253,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0253,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0254,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0254,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0254,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0254,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0254,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0255,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0255,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0255,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0255,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0255,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0256,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0256,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0256,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0256,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0256,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0257,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0257,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0257,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0257,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0257,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0258,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0258,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0258,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0258,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0258,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0259,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0259,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0259,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0259,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0259,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0260,INT_0002,1,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0260,INT_0003,2,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0260,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0260,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0260,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0261,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0261,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0261,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0261,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0261,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0262,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0262,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0262,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0262,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0262,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0263,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0263,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0263,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0263,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0263,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0264,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0264,INT_0003,2,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0264,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0264,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0264,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0265,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0265,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0265,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0265,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0265,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0266,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0266,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0266,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0266,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0266,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0267,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0267,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0267,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0267,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0267,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0268,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0268,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0268,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0268,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0268,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0269,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0269,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0269,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0269,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0269,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0270,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0270,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0270,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0270,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0270,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0271,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0271,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0271,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0271,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0271,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0272,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0272,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0272,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0272,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0272,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0273,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0273,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0273,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0273,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0273,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0274,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0274,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0274,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0274,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0274,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0275,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0275,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0275,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0275,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0275,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0276,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0276,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0276,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0276,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0276,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0277,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0277,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0277,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0277,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0277,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0278,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0278,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0278,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0278,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0278,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0279,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0279,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0279,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0279,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0279,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0280,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0280,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0280,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0280,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0280,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0281,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0281,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0281,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0281,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0281,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0282,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0282,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0282,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0282,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0282,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0283,INT_0002,1,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0283,INT_0003,2,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0283,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0283,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0283,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0284,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0284,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0284,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0284,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0284,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0285,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0285,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0285,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0285,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0285,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0286,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0286,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0286,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0286,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0286,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0287,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0287,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0287,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0287,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0287,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0288,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0288,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0288,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0288,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0288,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0289,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0289,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0289,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0289,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0289,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0290,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0290,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0290,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0290,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0290,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0291,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0291,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0291,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0291,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0291,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0292,INT_0002,1,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0292,INT_0003,2,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0292,INT_0004,3,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0292,INT_0005,4,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0292,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0293,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0293,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0293,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0293,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0293,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0294,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0294,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0294,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0294,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0294,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0295,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0295,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0295,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0295,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0295,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0296,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0296,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0296,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0296,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0296,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0297,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0297,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0297,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0297,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0297,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0298,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0298,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0298,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0298,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0298,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0299,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0299,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0299,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0299,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0299,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0300,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0300,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0300,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0300,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0300,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0301,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0301,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0301,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0301,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0301,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0302,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0302,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0302,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0302,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0302,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0303,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0303,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0303,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0303,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0303,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0304,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0304,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0304,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0304,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0304,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0305,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0305,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0305,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0305,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0305,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0306,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0306,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0306,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0306,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0306,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0307,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0307,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0307,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0307,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0307,INT_0006,5,0.2678539129923851,internship 6,company 6,software development,bangalore,30000
STU_0308,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0308,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0308,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0308,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0308,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0309,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0309,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0309,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0309,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0309,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0310,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0310,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0310,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0310,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0310,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0311,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0311,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0311,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0311,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0311,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0312,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0312,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0312,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0312,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0312,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0313,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0313,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0313,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0313,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
STU_0313,INT_0005,5,0.2678539129923851,internship 5,company 5,mobile apps,bangalore,30000
STU_0314,INT_0001,1,0.2678539129923851,internship 1,company 1,web development,pune,30000
STU_0314,INT_0002,2,0.2678539129923851,internship 2,company 2,mobile apps,chennai,15000
STU_0314,INT_0003,3,0.2678539129923851,internship 3,company 3,ai/ml,chennai,15000
STU_0314,INT_0004,4,0.2678539129923851,internship 4,company 4,mobile apps,delhi,15000
