student_id,internship_id,rank,hybrid_v2,success_prob,combined_score,title_x,company_x,domain_x,location,stipend,actual_success,rural_urban,college_tier,gender,title_y,company_y,domain_y
STU_0211,INT_0071,4,0.419158613390199,0.0010271076532364,0.2937191616691102,internship 71,company 71,data science,bangalore,25000,0.0,urban,tier_3,male,internship 71,company 71,data science
STU_0211,INT_0034,5,0.4016424429335732,0.0010488491267941,0.2814643647915394,internship 34,company 34,data science,bangalore,10000,0.0,urban,tier_3,male,internship 34,company 34,data science
STU_0212,INT_0012,1,0.4898452597045469,0.0010332117920628,0.3432016453308016,internship 12,company 12,ai/ml,bangalore,15000,0.0,urban,tier_1,male,internship 12,company 12,ai/ml
STU_0212,INT_0007,2,0.4543408399165792,0.0010257611875604,0.3183463162978736,internship 7,company 7,ai/ml,bangalore,25000,0.0,urban,tier_1,male,internship 7,company 7,ai/ml
STU_0212,INT_0088,3,0.4399455372435141,0.0010338637577678,0.3082720351977902,internship 88,company 88,data science,mumbai,0,0.0,urban,tier_1,male,internship 88,company 88,data science
STU_0212,INT_0035,4,0.4398379176244174,0.0010209735824154,0.3081928344118168,internship 35,company 35,ai/ml,delhi,20000,0.0,urban,tier_1,male,internship 35,company 35,ai/ml
STU_0212,INT_0005,5,0.4333105285156072,0.0010200514918291,0.3036233854084737,internship 5,company 5,mobile apps,bangalore,30000,0.0,urban,tier_1,male,internship 5,company 5,mobile apps
STU_0213,INT_0035,1,0.4762335311307965,0.0009907719628372,0.3336607033804087,internship 35,company 35,ai/ml,delhi,20000,0.0,urban,tier_2,male,internship 35,company 35,ai/ml
STU_0213,INT_0008,2,0.4685067546880837,0.0009911366992785,0.3282520692914422,internship 8,company 8,ai/ml,hyderabad,0,0.0,urban,tier_2,male,internship 8,company 8,ai/ml
STU_0213,INT_0026,3,0.4648866746328682,0.0009689859265051,0.3257113680209593,internship 26,company 26,ai/ml,chennai,20000,0.0,urban,tier_2,male,internship 26,company 26,ai/ml
STU_0213,INT_0118,4,0.4646914945695213,0.0009776725399435,0.3255773479606479,internship 118,company 118,ai/ml,chennai,10000,0.0,urban,tier_2,male,internship 118,company 118,ai/ml
STU_0213,INT_0147,5,0.4641507347929013,0.000981376568184,0.3251999273254861,internship 147,company 147,web development,hyderabad,20000,0.0,urban,tier_2,male,internship 147,company 147,web development
STU_0214,INT_0170,1,0.5241673716867985,0.0010177469186003,0.367222484256339,internship 170,company 170,web development,bangalore,25000,0.0,urban,tier_1,male,internship 170,company 170,web development
STU_0214,INT_0002,2,0.4943928595206713,0.0010119923218398,0.3463785993610219,internship 2,company 2,mobile apps,chennai,15000,0.0,urban,tier_1,male,internship 2,company 2,mobile apps
STU_0214,INT_0048,3,0.4444150696725102,0.0010134527554745,0.3113945845973995,internship 48,company 48,mobile apps,bangalore,15000,0.0,urban,tier_1,male,internship 48,company 48,mobile apps
STU_0214,INT_0013,4,0.438575667520756,0.0010125073565039,0.3073067194714803,internship 13,company 13,mobile apps,bangalore,10000,0.0,urban,tier_1,male,internship 13,company 13,mobile apps
STU_0214,INT_0158,5,0.4235504054735223,0.0010366954935913,0.296796292479543,internship 158,company 158,mobile apps,delhi,10000,0.0,urban,tier_1,male,internship 158,company 158,mobile apps
STU_0215,INT_0155,1,0.466147349192876,0.0009673738771747,0.3265933565981656,internship 155,company 155,ai/ml,chennai,25000,0.0,rural,tier_2,male,internship 155,company 155,ai/ml
STU_0215,INT_0009,2,0.412546285119746,0.0009953713624366,0.2890810109925532,internship 9,company 9,ai/ml,mumbai,25000,0.0,rural,tier_2,male,internship 9,company 9,ai/ml
STU_0215,INT_0003,3,0.3657958404578347,0.001002595978177,0.2563578671139374,internship 3,company 3,ai/ml,chennai,15000,0.0,rural,tier_2,male,internship 3,company 3,ai/ml
STU_0215,INT_0093,4,0.36064078109153,0.0009879305134206,0.2527449259180972,internship 93,company 93,ai/ml,chennai,20000,0.0,rural,tier_2,male,internship 93,company 93,ai/ml
STU_0215,INT_0182,5,0.347500856028943,0.0010304538806148,0.2435597353844445,internship 182,company 182,ai/ml,delhi,25000,0.0,rural,tier_2,male,internship 182,company 182,ai/ml
STU_0216,INT_0169,1,0.5402818239159528,0.0010075820622006,0.3784995513598271,internship 169,company 169,data science,bangalore,10000,0.0,urban,tier_3,female,internship 169,company 169,data science
STU_0216,INT_0171,2,0.4922049008390297,0.0010303764550496,0.3448525435238356,internship 171,company 171,data science,delhi,25000,0.0,urban,tier_3,female,internship 171,company 171,data science
STU_0216,INT_0006,3,0.4652574905977695,0.0010116272306626,0.3259837315876374,internship 6,company 6,software development,bangalore,30000,0.0,urban,tier_3,female,internship 6,company 6,software development
STU_0216,INT_0151,4,0.4626021415816242,0.0010104389013627,0.3241246307775457,internship 151,company 151,data science,mumbai,10000,0.0,urban,tier_3,female,internship 151,company 151,data science
STU_0216,INT_0125,5,0.453097281006428,0.0010275538864986,0.3174763628704491,internship 125,company 125,data science,bangalore,10000,0.0,urban,tier_3,female,internship 125,company 125,data science
STU_0217,INT_0009,1,0.4542889331298075,0.0009954428967815,0.3183008860598997,internship 9,company 9,ai/ml,mumbai,25000,0.0,urban,tier_2,male,internship 9,company 9,ai/ml
STU_0217,INT_0027,2,0.3988320741962938,0.0010100377067469,0.2794854632494297,internship 27,company 27,ai/ml,mumbai,0,0.0,urban,tier_2,male,internship 27,company 27,ai/ml
STU_0217,INT_0161,3,0.398311792119135,0.0010061549560473,0.2791201009702087,internship 161,company 161,ai/ml,mumbai,20000,0.0,urban,tier_2,male,internship 161,company 161,ai/ml
STU_0217,INT_0196,4,0.3952611653558433,0.0010051454407447,0.2769843593813137,internship 196,company 196,ai/ml,mumbai,10000,0.0,urban,tier_2,male,internship 196,company 196,ai/ml
STU_0217,INT_0007,5,0.3877406731443189,0.0010304780281021,0.2717276146094539,internship 7,company 7,ai/ml,bangalore,25000,0.0,urban,tier_2,male,internship 7,company 7,ai/ml
STU_0218,INT_0005,1,0.4444488383140741,0.0010185747444593,0.3114197592431896,internship 5,company 5,mobile apps,bangalore,30000,0.0,urban,tier_3,female,internship 5,company 5,mobile apps
STU_0218,INT_0199,2,0.4006295123689457,0.0010243914469445,0.2807479760923453,internship 199,company 199,mobile apps,bangalore,10000,0.0,urban,tier_3,female,internship 199,company 199,mobile apps
STU_0218,INT_0007,3,0.3991589543164202,0.0010313526884433,0.2797206738280271,internship 7,company 7,ai/ml,bangalore,25000,0.0,urban,tier_3,female,internship 7,company 7,ai/ml
STU_0218,INT_0187,4,0.3931590602934631,0.0010316478161168,0.2755208365502592,internship 187,company 187,mobile apps,bangalore,15000,0.0,urban,tier_3,female,internship 187,company 187,mobile apps
STU_0218,INT_0106,5,0.3848433602321354,0.0010252494742437,0.2696979270047678,internship 106,company 106,mobile apps,bangalore,30000,0.0,urban,tier_3,female,internship 106,company 106,mobile apps
STU_0219,INT_0200,1,0.4801161059737702,0.0009860402319546,0.3363770862512255,internship 200,company 200,web development,delhi,25000,0.0,urban,tier_1,male,internship 200,company 200,web development
STU_0219,INT_0001,2,0.4687461432769593,0.000995566946267,0.3284209703777516,internship 1,company 1,web development,pune,30000,0.0,urban,tier_1,male,internship 1,company 1,web development
STU_0219,INT_0043,3,0.460885336743001,0.0009973229780001,0.3229189326135007,internship 43,company 43,web development,delhi,15000,0.0,urban,tier_1,male,internship 43,company 43,web development
STU_0219,INT_0023,4,0.4195767959171306,0.0009949180907299,0.2940022325692104,internship 23,company 23,web development,delhi,30000,0.0,urban,tier_1,male,internship 23,company 23,web development
STU_0219,INT_0137,5,0.4131217675855944,0.0009830592288776,0.2894801550785793,internship 137,company 137,web development,delhi,20000,0.0,urban,tier_1,male,internship 137,company 137,web development
STU_0220,INT_0001,1,0.4974543489800668,0.001018901863523,0.3485237148451037,internship 1,company 1,web development,pune,30000,0.0,urban,tier_3,male,internship 1,company 1,web development
STU_0220,INT_0020,2,0.4350079499247973,0.0010133006272894,0.3048095551355449,internship 20,company 20,web development,pune,20000,0.0,urban,tier_3,male,internship 20,company 20,web development
STU_0220,INT_0116,3,0.4151764526375908,0.0010132739859659,0.2909274990421033,internship 116,company 116,mobile apps,pune,20000,0.0,urban,tier_3,male,internship 116,company 116,mobile apps
STU_0220,INT_0129,4,0.403773183419695,0.0010284788154932,0.2829497720384344,internship 129,company 129,mobile apps,pune,0,0.0,urban,tier_3,male,internship 129,company 129,mobile apps
STU_0220,INT_0163,5,0.4033852943264085,0.0010264428398207,0.2826776388804322,internship 163,company 163,mobile apps,pune,15000,0.0,urban,tier_3,male,internship 163,company 163,mobile apps
STU_0221,INT_0088,1,0.532797483322191,0.0010044935855472,0.3732595864011979,internship 88,company 88,data science,mumbai,0,0.0,urban,tier_3,male,internship 88,company 88,data science
STU_0221,INT_0180,2,0.5104254829326931,0.0009999447028297,0.357597821463734,internship 180,company 180,data science,mumbai,30000,0.0,urban,tier_3,male,internship 180,company 180,data science
STU_0221,INT_0056,3,0.4989283262364291,0.0010038406691392,0.3495509805662421,internship 56,company 56,data science,mumbai,15000,0.0,urban,tier_3,male,internship 56,company 56,data science
STU_0221,INT_0087,4,0.4783027692317396,0.0009962054293079,0.3351108000910101,internship 87,company 87,data science,chennai,30000,0.0,urban,tier_3,male,internship 87,company 87,data science
STU_0221,INT_0086,5,0.4782607239953459,0.0010197871429854,0.3350884429396377,internship 86,company 86,data science,delhi,30000,0.0,urban,tier_3,male,internship 86,company 86,data science
STU_0222,INT_0023,1,0.5615102707073103,0.0010347137177324,0.3933676036104369,internship 23,company 23,web development,delhi,30000,0.0,rural,tier_1,male,internship 23,company 23,web development
STU_0222,INT_0137,2,0.5548369885684379,0.0010218722078638,0.3886924536602656,internship 137,company 137,web development,delhi,20000,0.0,rural,tier_1,male,internship 137,company 137,web development
STU_0222,INT_0167,3,0.4875292962607456,0.0009836626036581,0.3415656061636193,internship 167,company 167,web development,chennai,20000,0.0,rural,tier_1,male,internship 167,company 167,web development
STU_0222,INT_0170,4,0.4865318230199763,0.0010285998023688,0.340880856054694,internship 170,company 170,web development,bangalore,25000,0.0,rural,tier_1,male,internship 170,company 170,web development
STU_0222,INT_0011,5,0.4850179103520671,0.0010150234555043,0.3398170442830982,internship 11,company 11,web development,mumbai,30000,0.0,rural,tier_1,male,internship 11,company 11,web development
STU_0223,INT_0088,1,0.5558887793683288,0.0010177584105752,0.3894274730810027,internship 88,company 88,data science,mumbai,0,0.0,rural,tier_2,male,internship 88,company 88,data science
STU_0223,INT_0153,2,0.4836772846159737,0.000994810964458,0.338872542520519,internship 153,company 153,data science,chennai,0,0.0,rural,tier_2,male,internship 153,company 153,data science
STU_0223,INT_0154,3,0.4796846238796115,0.0010086655379687,0.3360818363771187,internship 154,company 154,data science,bangalore,10000,0.0,rural,tier_2,male,internship 154,company 154,data science
STU_0223,INT_0172,4,0.4760592507288027,0.0010443665474577,0.3335547854743992,internship 172,company 172,data science,pune,15000,0.0,rural,tier_2,male,internship 172,company 172,data science
STU_0223,INT_0087,5,0.4734640121981105,0.001000758517896,0.3317250360940461,internship 87,company 87,data science,chennai,30000,0.0,rural,tier_2,male,internship 87,company 87,data science
STU_0224,INT_0195,1,0.4552995602823155,0.0010279690632365,0.3190180829165918,internship 195,company 195,web development,chennai,15000,0.0,rural,tier_2,female,internship 195,company 195,web development
STU_0224,INT_0167,2,0.4007407574379065,0.0010030017884443,0.2808194307430678,internship 167,company 167,web development,chennai,20000,0.0,rural,tier_2,female,internship 167,company 167,web development
STU_0224,INT_0157,3,0.3954305786676596,0.0010320044149852,0.2771110063918573,internship 157,company 157,web development,chennai,30000,0.0,rural,tier_2,female,internship 157,company 157,web development
STU_0224,INT_0126,4,0.3944006619985343,0.0010496118143551,0.2763953469432805,internship 126,company 126,web development,bangalore,25000,0.0,rural,tier_2,female,internship 126,company 126,web development
STU_0224,INT_0066,5,0.3930674661844723,0.0010419734820756,0.2754598183737533,internship 66,company 66,web development,hyderabad,25000,0.0,rural,tier_2,female,internship 66,company 66,web development
STU_0225,INT_0141,1,0.4666309383530503,0.0009940483520315,0.3269398713527446,internship 141,company 141,data science,pune,25000,0.0,rural,tier_3,male,internship 141,company 141,data science
STU_0225,INT_0087,2,0.4334677479020151,0.0009753904101601,0.3037200406544586,internship 87,company 87,data science,chennai,30000,0.0,rural,tier_3,male,internship 87,company 87,data science
STU_0225,INT_0102,3,0.4329775505289285,0.0010049311449421,0.3033857647137326,internship 102,company 102,data science,pune,0,0.0,rural,tier_3,male,internship 102,company 102,data science
STU_0225,INT_0172,4,0.4295998164192679,0.0010180432626095,0.3010252844722703,internship 172,company 172,data science,pune,15000,0.0,rural,tier_3,male,internship 172,company 172,data science
STU_0225,INT_0025,5,0.3993232460453579,0.0010014607551505,0.2798267104582957,internship 25,company 25,data science,delhi,15000,0.0,rural,tier_3,male,internship 25,company 25,data science
STU_0226,INT_0119,1,0.4841746382451912,0.0010060378286224,0.3392240581202205,internship 119,company 119,data science,pune,25000,0.0,urban,tier_1,male,internship 119,company 119,data science
STU_0226,INT_0152,2,0.4835614515947969,0.0010061036365604,0.3387948472073259,internship 152,company 152,data science,pune,25000,0.0,urban,tier_1,male,internship 152,company 152,data science
STU_0226,INT_0172,3,0.4797984835841598,0.0010323954875284,0.3361686571551703,internship 172,company 172,data science,pune,15000,0.0,urban,tier_1,male,internship 172,company 172,data science
STU_0226,INT_0039,4,0.4793066530730833,0.0010221572737773,0.3358213043332915,internship 39,company 39,data science,pune,25000,0.0,urban,tier_1,male,internship 39,company 39,data science
STU_0226,INT_0162,5,0.4789146841644806,0.0010135380157285,0.3355443403198549,internship 162,company 162,data science,pune,30000,0.0,urban,tier_1,male,internship 162,company 162,data science
STU_0227,INT_0065,1,0.3842919804899252,0.0009901513318016,0.2693014317424881,internship 65,company 65,software development,chennai,0,0.0,urban,tier_3,female,internship 65,company 65,software development
STU_0227,INT_0006,2,0.382990869076467,0.0010072552600781,0.2683957849315503,internship 6,company 6,software development,bangalore,30000,0.0,urban,tier_3,female,internship 6,company 6,software development
STU_0227,INT_0185,3,0.3780076692516137,0.0010014534703802,0.2649058045172436,internship 185,company 185,software development,delhi,20000,0.0,urban,tier_3,female,internship 185,company 185,software development
STU_0227,INT_0194,4,0.3733083569020684,0.0009746728585457,0.2616082516890116,internship 194,company 194,software development,chennai,25000,0.0,urban,tier_3,female,internship 194,company 194,software development
STU_0227,INT_0139,5,0.3729396198877597,0.0010455958705181,0.2613714126825872,internship 139,company 139,software development,pune,10000,0.0,urban,tier_3,female,internship 139,company 139,software development
STU_0228,INT_0102,1,0.5026595792115628,0.0010160803213589,0.3521665295445016,internship 102,company 102,data science,pune,0,0.0,rural,tier_2,female,internship 102,company 102,data science
STU_0228,INT_0172,2,0.4979763539338478,0.0010288224922444,0.3488920945013667,internship 172,company 172,data science,pune,15000,0.0,rural,tier_2,female,internship 172,company 172,data science
STU_0228,INT_0088,3,0.4600075689174424,0.0010138807430932,0.3223094624651376,internship 88,company 88,data science,mumbai,0,0.0,rural,tier_2,female,internship 88,company 88,data science
STU_0228,INT_0153,4,0.455476532715859,0.000984756381902,0.3191289998156719,internship 153,company 153,data science,chennai,0,0.0,rural,tier_2,female,internship 153,company 153,data science
STU_0228,INT_0154,5,0.434018449301318,0.001000655539202,0.3041131111726832,internship 154,company 154,data science,bangalore,10000,0.0,rural,tier_2,female,internship 154,company 154,data science
STU_0229,INT_0155,1,0.507943879544227,0.0009847176959334,0.3558561309897389,internship 155,company 155,ai/ml,chennai,25000,0.0,urban,tier_3,male,internship 155,company 155,ai/ml
STU_0229,INT_0093,2,0.507463699959625,0.0009939292561714,0.3555227687485889,internship 93,company 93,ai/ml,chennai,20000,0.0,urban,tier_3,male,internship 93,company 93,ai/ml
STU_0229,INT_0148,3,0.4596464441450804,0.0010053302916585,0.3220541099890538,internship 148,company 148,ai/ml,chennai,25000,0.0,urban,tier_3,male,internship 148,company 148,ai/ml
STU_0229,INT_0026,4,0.4552428847099078,0.0009995458270433,0.3189698830450484,internship 26,company 26,ai/ml,chennai,20000,0.0,urban,tier_3,male,internship 26,company 26,ai/ml
STU_0229,INT_0007,5,0.4541557862889695,0.001029380902054,0.3182178646728948,internship 7,company 7,ai/ml,bangalore,25000,0.0,urban,tier_3,male,internship 7,company 7,ai/ml
STU_0230,INT_0023,1,0.3884325990223375,0.0010177178036793,0.27220813465674,internship 23,company 23,web development,delhi,30000,0.0,rural,tier_3,male,internship 23,company 23,web development
STU_0230,INT_0146,2,0.3870077668740312,0.0010177214967692,0.2712107532608526,internship 146,company 146,web development,bangalore,10000,0.0,rural,tier_3,male,internship 146,company 146,web development
STU_0230,INT_0089,3,0.3833565306304364,0.0010027623160087,0.2686504001361081,internship 89,company 89,web development,bangalore,10000,0.0,rural,tier_3,male,internship 89,company 89,web development
STU_0230,INT_0137,4,0.3805993886487029,0.0010059187779219,0.2667213476874686,internship 137,company 137,web development,delhi,20000,0.0,rural,tier_3,male,internship 137,company 137,web development
STU_0230,INT_0017,5,0.3788015432172717,0.0009956614538516,0.2654597786882456,internship 17,company 17,web development,chennai,10000,0.0,rural,tier_3,male,internship 17,company 17,web development
STU_0231,INT_0048,1,0.3921559410628684,0.0010240809744119,0.2748163830363314,internship 48,company 48,mobile apps,bangalore,15000,0.0,rural,tier_2,male,internship 48,company 48,mobile apps
STU_0231,INT_0013,2,0.385712685076975,0.0010231529219642,0.2703058254304717,internship 13,company 13,mobile apps,bangalore,10000,0.0,rural,tier_2,male,internship 13,company 13,mobile apps
STU_0231,INT_0084,3,0.3745699332003157,0.0010135662935169,0.262503023128276,internship 84,company 84,mobile apps,hyderabad,25000,1.0,rural,tier_2,male,internship 84,company 84,mobile apps
STU_0231,INT_0179,4,0.3717887602574273,0.0010172221703521,0.2605572988313047,internship 179,company 179,mobile apps,hyderabad,10000,0.0,rural,tier_2,male,internship 179,company 179,mobile apps
STU_0231,INT_0002,5,0.3693123509471087,0.0010302273655461,0.2588277138726399,internship 2,company 2,mobile apps,chennai,15000,0.0,rural,tier_2,male,internship 2,company 2,mobile apps
STU_0232,INT_0033,1,0.4267694626100365,0.0009954199689219,0.2990372498177021,internship 33,company 33,web development,hyderabad,30000,0.0,rural,tier_1,male,internship 33,company 33,web development
STU_0232,INT_0089,2,0.4165807231320047,0.0009847227545188,0.2919019230187589,internship 89,company 89,web development,bangalore,10000,0.0,rural,tier_1,male,internship 89,company 89,web development
STU_0232,INT_0126,3,0.4152593748144406,0.0009872380167419,0.290977733775131,internship 126,company 126,web development,bangalore,25000,0.0,rural,tier_1,male,internship 126,company 126,web development
STU_0232,INT_0088,4,0.4030740089752245,0.0010022812972116,0.2824524906718206,internship 88,company 88,data science,mumbai,0,0.0,rural,tier_1,male,internship 88,company 88,data science
STU_0232,INT_0141,5,0.3956974571951315,0.0010031263137178,0.2772891579307074,internship 141,company 141,data science,pune,25000,0.0,rural,tier_1,male,internship 141,company 141,data science
STU_0233,INT_0084,1,0.464834853016766,0.0010006353327749,0.3256845877115687,internship 84,company 84,mobile apps,hyderabad,25000,0.0,rural,tier_3,male,internship 84,company 84,mobile apps
STU_0233,INT_0195,2,0.4271049965126739,0.0010159368024317,0.2992782785996012,internship 195,company 195,web development,chennai,15000,0.0,rural,tier_3,male,internship 195,company 195,web development
STU_0233,INT_0157,3,0.424286787715644,0.0010136891217514,0.2973048581374762,internship 157,company 157,web development,chennai,30000,0.0,rural,tier_3,male,internship 157,company 157,web development
STU_0233,INT_0005,4,0.4091431370134661,0.0010279074823511,0.2867085681541316,internship 5,company 5,mobile apps,bangalore,30000,0.0,rural,tier_3,male,internship 5,company 5,mobile apps
STU_0233,INT_0054,5,0.4059685858146971,0.0010091374264823,0.2844807512982326,internship 54,company 54,mobile apps,chennai,30000,0.0,rural,tier_3,male,internship 54,company 54,mobile apps
STU_0234,INT_0088,1,0.4868420564341824,0.0010251898468469,0.3410969964579817,internship 88,company 88,data science,mumbai,0,0.0,urban,tier_3,male,internship 88,company 88,data science
STU_0234,INT_0053,2,0.4390577608857979,0.001039160369093,0.3076521807307864,internship 53,company 53,web development,mumbai,15000,0.0,urban,tier_3,male,internship 53,company 53,web development
STU_0234,INT_0153,3,0.4156438357103358,0.0010130315516404,0.2912545944627271,internship 153,company 153,data science,chennai,0,0.0,urban,tier_3,male,internship 153,company 153,data science
STU_0234,INT_0056,4,0.4140758224955285,0.0010282027889565,0.2901615365835568,internship 56,company 56,data science,mumbai,15000,0.0,urban,tier_3,male,internship 56,company 56,data science
STU_0234,INT_0180,5,0.4082964628760391,0.0010262439133698,0.2861153971872383,internship 180,company 180,data science,mumbai,30000,0.0,urban,tier_3,male,internship 180,company 180,data science
STU_0235,INT_0049,1,0.4278318645407303,0.0010091815871404,0.2997850596546533,internship 49,company 49,software development,hyderabad,15000,0.0,rural,tier_1,male,internship 49,company 49,software development
STU_0235,INT_0185,2,0.4191260045050178,0.0009867031015189,0.2936842140839681,internship 185,company 185,software development,delhi,20000,0.0,rural,tier_1,male,internship 185,company 185,software development
STU_0235,INT_0076,3,0.4059949212955777,0.0009989048103268,0.2844961163500024,internship 76,company 76,software development,delhi,25000,0.0,rural,tier_1,male,internship 76,company 76,software development
STU_0235,INT_0047,4,0.4052162082373555,0.0009951882359949,0.2839499022369473,internship 47,company 47,software development,delhi,25000,0.0,rural,tier_1,male,internship 47,company 47,software development
STU_0235,INT_0006,5,0.399462829800807,0.0009938220135767,0.2799221274646379,internship 6,company 6,software development,bangalore,30000,0.0,rural,tier_1,male,internship 6,company 6,software development
STU_0236,INT_0066,1,0.4888862226658092,0.0010158768213673,0.3425251189124766,internship 66,company 66,web development,hyderabad,25000,0.0,urban,tier_2,female,internship 66,company 66,web development
STU_0236,INT_0146,2,0.4814640222529291,0.0010391468557172,0.3373365596337656,internship 146,company 146,web development,bangalore,10000,0.0,urban,tier_2,female,internship 146,company 146,web development
STU_0236,INT_0041,3,0.4622332530221598,0.0010352084250508,0.3238738396430271,internship 41,company 41,web development,bangalore,0,0.0,urban,tier_2,female,internship 41,company 41,web development
STU_0236,INT_0147,4,0.4430329244562033,0.0010033837309517,0.3104240622386278,internship 147,company 147,web development,hyderabad,20000,0.0,urban,tier_2,female,internship 147,company 147,web development
STU_0236,INT_0133,5,0.4337774570993587,0.0010251208972844,0.3039517562387364,internship 133,company 133,web development,bangalore,25000,0.0,urban,tier_2,female,internship 133,company 133,web development
STU_0237,INT_0155,1,0.4461292534522551,0.0009528908800558,0.3125763446805953,internship 155,company 155,ai/ml,chennai,25000,0.0,rural,tier_3,female,internship 155,company 155,ai/ml
STU_0237,INT_0035,2,0.4138912557504297,0.0009871141794163,0.2900200132791257,internship 35,company 35,ai/ml,delhi,20000,0.0,rural,tier_3,female,internship 35,company 35,ai/ml
STU_0237,INT_0007,3,0.4057969034335916,0.0009933870015237,0.2843558485039712,internship 7,company 7,ai/ml,bangalore,25000,0.0,rural,tier_3,female,internship 7,company 7,ai/ml
STU_0237,INT_0182,4,0.3893573187911686,0.0010072797124735,0.2728523070675601,internship 182,company 182,ai/ml,delhi,25000,0.0,rural,tier_3,female,internship 182,company 182,ai/ml
STU_0237,INT_0096,5,0.3893573187911686,0.001000467213491,0.2728502633178653,internship 96,company 96,ai/ml,delhi,20000,0.0,rural,tier_3,female,internship 96,company 96,ai/ml
STU_0238,INT_0152,1,0.4728584310807818,0.0010401021710669,0.3313129324078673,internship 152,company 152,data science,pune,25000,0.0,urban,tier_2,male,internship 152,company 152,data science
STU_0238,INT_0122,2,0.4404580057900004,0.0010464479460275,0.3086345384368085,internship 122,company 122,web development,pune,25000,0.0,urban,tier_2,male,internship 122,company 122,web development
STU_0238,INT_0052,3,0.4354140249875339,0.0010504661528252,0.3051049573371213,internship 52,company 52,web development,pune,10000,0.0,urban,tier_2,male,internship 52,company 52,web development
STU_0238,INT_0193,4,0.4320249545673548,0.0010573979775592,0.3027346875904161,internship 193,company 193,web development,pune,15000,0.0,urban,tier_2,male,internship 193,company 193,web development
STU_0238,INT_0180,5,0.4167029485261588,0.0010354150312885,0.2920026884776977,internship 180,company 180,data science,mumbai,30000,0.0,urban,tier_2,male,internship 180,company 180,data science
STU_0239,INT_0011,1,0.5278680884514692,0.0010227144784751,0.369814476259571,internship 11,company 11,web development,mumbai,30000,0.0,rural,tier_3,female,internship 11,company 11,web development
STU_0239,INT_0143,2,0.4890032893020968,0.0010343374452538,0.3426126037450439,internship 143,company 143,web development,mumbai,0,0.0,rural,tier_3,female,internship 143,company 143,web development
STU_0239,INT_0044,3,0.4678612939737465,0.0010286679052404,0.3278115061531946,internship 44,company 44,software development,mumbai,25000,0.0,rural,tier_3,female,internship 44,company 44,software development
STU_0239,INT_0023,4,0.4668873317886854,0.0010570033441129,0.3271382332553136,internship 23,company 23,web development,delhi,30000,0.0,rural,tier_3,female,internship 23,company 23,web development
STU_0239,INT_0137,5,0.4628544985661745,0.0010434768417556,0.3243111920488488,internship 137,company 137,web development,delhi,20000,0.0,rural,tier_3,female,internship 137,company 137,web development
STU_0240,INT_0105,1,0.4090213409170722,0.0010308816388921,0.2866242031336181,internship 105,company 105,data science,mumbai,0,0.0,urban,tier_1,female,internship 105,company 105,data science
STU_0240,INT_0008,2,0.3954766036570655,0.0010287673084136,0.2771422527524699,internship 8,company 8,ai/ml,hyderabad,0,0.0,urban,tier_1,female,internship 8,company 8,ai/ml
STU_0240,INT_0024,3,0.3814520504582958,0.0010292118874431,0.26732519888704,internship 24,company 24,data science,hyderabad,30000,0.0,urban,tier_1,female,internship 24,company 24,data science
STU_0240,INT_0049,4,0.3771628002733095,0.001037311837103,0.2643251537424475,internship 49,company 49,software development,hyderabad,15000,0.0,urban,tier_1,female,internship 49,company 49,software development
STU_0240,INT_0175,5,0.3715068558731429,0.001039133051664,0.2603665390266992,internship 175,company 175,web development,hyderabad,0,0.0,urban,tier_1,female,internship 175,company 175,web development
STU_0241,INT_0033,1,0.5157371203446055,0.0010396501104494,0.3613278792743586,internship 33,company 33,web development,hyderabad,30000,0.0,urban,tier_2,male,internship 33,company 33,web development
STU_0241,INT_0126,2,0.5013245002850151,0.0010290530026091,0.3512358661002933,internship 126,company 126,web development,bangalore,25000,0.0,urban,tier_2,male,internship 126,company 126,web development
STU_0241,INT_0089,3,0.4834414847655797,0.0010305861721256,0.3387182151875434,internship 89,company 89,web development,bangalore,10000,0.0,urban,tier_2,male,internship 89,company 89,web development
STU_0241,INT_0051,4,0.4808018012737046,0.0010553724582756,0.3368778726290759,internship 51,company 51,web development,pune,20000,0.0,urban,tier_2,male,internship 51,company 51,web development
STU_0241,INT_0059,5,0.4718391983605723,0.0010623824602292,0.3306061535904693,internship 59,company 59,web development,pune,25000,0.0,urban,tier_2,male,internship 59,company 59,web development
STU_0242,INT_0092,1,0.4760012112005958,0.0010290486473333,0.333509562434617,internship 92,company 92,data science,mumbai,15000,0.0,urban,tier_3,female,internship 92,company 92,data science
STU_0242,INT_0024,2,0.4299120570940594,0.0010176946167901,0.3012437483508786,internship 24,company 24,data science,hyderabad,30000,0.0,urban,tier_3,female,internship 24,company 24,data science
STU_0242,INT_0002,3,0.3880368913123123,0.0010165140231182,0.271930778125554,internship 2,company 2,mobile apps,chennai,15000,0.0,urban,tier_3,female,internship 2,company 2,mobile apps
STU_0242,INT_0049,4,0.3843339801841791,0.0010302631931735,0.2693428650868774,internship 49,company 49,software development,hyderabad,15000,0.0,urban,tier_3,female,internship 49,company 49,software development
STU_0242,INT_0158,5,0.3825443667716713,0.0010575548452208,0.2680983231937361,internship 158,company 158,mobile apps,delhi,10000,0.0,urban,tier_3,female,internship 158,company 158,mobile apps
STU_0243,INT_0084,1,0.4523246831745738,0.0009812026852945,0.31692163902779,internship 84,company 84,mobile apps,hyderabad,25000,0.0,rural,tier_3,male,internship 84,company 84,mobile apps
